VIDEO_ID,EMOTION_NAME,SUBJECT_ID,DURATION,RATING,AVERAGE_RATING,VARIANCE_RATING,PHASE
1191,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,4.82,4.265000000000001,0.7848885271170679,1
1281,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,1.1,1.835,1.039446968344225,1
1848,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,2.21,1.99,0.3111269837220808,1
1492,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,6.49,5.8100000000000005,0.9616652224137048,1
1777,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,2.95,3.255,0.4313351365237939,1
730,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.82,4.955,0.1909188309203675,1
1698,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.51,3.335,0.2474873734152913,1
83,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.69,5.725,0.0494974746830578,1
46,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.0,2.99,0.0141421356237309,1
190,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,4.08,4.37,0.4101219330881976,1
844,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,1.92,2.08,0.2262741699796954,1
1661,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.65,5.175000000000001,0.6717514421272203,1
722,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.58,5.12,0.6505382386916236,1
452,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.5,4.54,1.470782104868019,1
1642,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.23,5.33,0.141421356237309,1
2060,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,3.03,3.03,0.0,1
2121,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.07,5.21,0.1979898987322328,1
744,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,6.23,5.845000000000001,0.5444722215136419,1
1580,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,2.55,2.235,0.4454772721475248,1
1767,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.66,4.79,0.1838477631085022,1
2102,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.34,4.15,1.682914139223983,1
491,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,6.17,5.67,0.7071067811865476,1
1159,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,6.05,5.3,1.0606601717798212,1
1343,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.43,4.48,0.0707106781186551,1
648,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,3.17,3.765,0.8414570696119918,1
271,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,4.88,4.965,0.120208152801713,1
522,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.88,5.04,0.2262741699796954,1
1012,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.65,4.63,1.4424978336205572,1
1503,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,7.0,6.33,0.9475230867899735,1
115,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,3.26,3.365,0.1484924240491752,1
1206,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.56,3.93,0.8909545442950497,1
2130,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.54,5.845000000000001,0.4313351365237942,1
1428,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,1.57,1.4300000000000002,0.1979898987322333,1
758,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,3.25,3.95,0.9899494936611668,1
1683,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,4.27,4.234999999999999,0.0494974746830578,1
194,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.5,3.44,0.0848528137423857,1
1737,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.58,4.625,0.0636396103067891,1
1365,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.85,3.2350000000000003,0.8697413408594534,1
395,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.61,4.050000000000001,0.7919595949289333,1
1932,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,1.41,1.64,0.325269119345812,1
969,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,2.56,3.575,1.4354267658086912,1
864,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,1.0,1.0,0.0,1
377,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.06,4.785,0.388908729652601,1
489,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,6.33,4.665,2.3546655813512034,1
1160,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.97,4.855,0.1626345596729056,1
1898,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,2.5,2.065,0.6151828996322964,1
460,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,5.35,4.9,0.6363961030678924,1
548,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,4.44,4.955,0.7283199846221434,1
1037,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,2.99,3.62,0.8909545442950497,1
1679,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.54,4.625,0.120208152801713,1
1171,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.12,4.79,0.4666904755831215,1
982,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,3.57,3.675,0.1484924240491749,1
1692,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,2.95,2.795,0.2192031021678297,1
1283,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,5.05,4.705,0.4879036790187174,1
1850,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,2.74,3.18,0.6222539674441617,1
174,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,3.66,4.37,1.0040916292848974,1
1114,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.69,4.720000000000001,0.0424264068711925,1
1743,joy,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,1.96,1.79,0.240416305603426,1
1402,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,2600,1.77,1.965,0.2757716446627536,1
911,anxiety,4G1tK8qkj0PHUfED8hXzqbo49BC2,900,4.84,5.43,0.8343860018001259,1
758,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,2.04,1.77,0.3818376618407357,1
1737,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,6.82,6.91,0.1272792206135783,1
1283,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,2600,4.94,5.16,0.3111269837220805,1
1402,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,2.73,2.405,0.4596194077712558,1
460,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,7.0,7.0,0.0,1
1206,joy,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,1.35,3.38,2.870853531617383,1
395,anxiety,0VVMDMpWxwVD3Hivuk2kvCHyQXh2,900,6.83,6.76,0.0989949493661164,1
