chosenVideoID,chosenVideoRating,notChosenVideoID,notChosenVideoRating,emotionName,confidenceRating,chosenVideoVar,notChosenVideoVar,value_difference,summed_variability,summed_value,consistent_choice,subject_id
0190,5.925,0969,4.98,anxiety,,0.049497474683058526,0.028284271247461926,0.9449999999999994,0.07778174593052045,10.905000000000001,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0522,4.9399999999999995,0911,4.0,anxiety,,0.08485281374238578,1.4142135623730951,0.9399999999999995,1.499066376115481,8.94,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0190,5.925,1679,5.64,anxiety,,0.049497474683058526,0.4666904755831215,0.28500000000000014,0.51618795026618,11.565,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
1767,5.965,1679,5.64,anxiety,,0.007071067811865324,0.4666904755831215,0.3250000000000002,0.47376154339498683,11.605,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0190,5.925,2130,5.0,anxiety,,0.049497474683058526,0.028284271247461298,0.9249999999999998,0.07778174593051983,10.925,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
1283,6.025,1402,2.99,anxiety,,0.007071067811865952,0.09899494936611673,3.035,0.10606601717798268,9.015,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0522,4.9399999999999995,1642,5.49,anxiety,,0.08485281374238578,0.6929646455628169,0.5500000000000007,0.7778174593052026,10.43,0,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0722,6.515000000000001,1679,5.64,anxiety,,0.685893577750951,0.4666904755831215,0.8750000000000009,1.1525840533340723,12.155000000000001,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
1114,5.995,1679,5.64,anxiety,,0.007071067811865324,0.4666904755831215,0.3550000000000004,0.47376154339498683,11.635,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
2121,5.995,1402,2.99,anxiety,7,0.021213203435595972,0.09899494936611673,3.005,0.12020815280171271,8.985,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
1767,5.965,1402,2.99,anxiety,,0.007071067811865324,0.09899494936611673,2.9749999999999996,0.10606601717798206,8.955,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
0744,7.0,0911,4.0,anxiety,,0.0,1.4142135623730951,3.0,1.4142135623730951,11.0,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
1777,6.01,1492,5.425,anxiety,5.64,0.05656854249492385,0.7000357133746822,0.585,0.756604255869606,11.434999999999999,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
2121,5.995,1492,5.425,anxiety,,0.021213203435595972,0.7000357133746822,0.5700000000000003,0.7212489168102781,11.42,1,F9hEyhHx2UcDoYq9p4H28cHBXRa2
